  0.630798E+01  0.113539E+03  0.958198E+02  0.000000E+00  0.000000E+00  0.399191E-03  0.108810E+03
  0.652179E+01  0.107062E+03  0.903528E+02  0.000000E+00  0.000000E+00  0.397558E-03  0.102602E+03
  0.674284E+01  0.100948E+03  0.851930E+02  0.000000E+00  0.000000E+00  0.375069E-03  0.967428E+02
  0.697140E+01  0.951784E+02  0.803233E+02  0.000000E+00  0.000000E+00  0.286439E-03  0.912133E+02
  0.720769E+01  0.897333E+02  0.757276E+02  0.000000E+00  0.000000E+00  0.282697E-03  0.859949E+02
  0.745200E+01  0.845950E+02  0.713908E+02  0.000000E+00  0.000000E+00  0.267015E-03  0.810706E+02
  0.770458E+01  0.797467E+02  0.672989E+02  0.000000E+00  0.000000E+00  0.199123E-03  0.764242E+02
  0.796573E+01  0.751720E+02  0.634378E+02  0.000000E+00  0.000000E+00  0.158420E-03  0.720400E+02
  0.823573E+01  0.708561E+02  0.597952E+02  0.000000E+00  0.000000E+00  0.160964E-03  0.679040E+02
  0.851488E+01  0.667844E+02  0.563586E+02  0.000000E+00  0.000000E+00  0.126076E-03  0.640018E+02
  0.880349E+01  0.629435E+02  0.531169E+02  0.000000E+00  0.000000E+00  0.102283E-03  0.603209E+02
  0.910189E+01  0.593204E+02  0.500589E+02  0.000000E+00  0.000000E+00  0.135133E-03  0.568487E+02
  0.941039E+01  0.559031E+02  0.471746E+02  0.000000E+00  0.000000E+00  0.849441E-04  0.535737E+02
  0.972936E+01  0.526799E+02  0.444542E+02  0.000000E+00  0.000000E+00  0.577588E-04  0.504847E+02
  0.100591E+02  0.496402E+02  0.418887E+02  0.000000E+00  0.000000E+00  0.684801E-04  0.475716E+02
  0.104001E+02  0.467736E+02  0.394691E+02  0.000000E+00  0.000000E+00  0.697690E-04  0.448243E+02
